ID,Japanese,Correct,English,label,grammarly, 
83,この木の机は重いので私一人では二階まで運べない。,This wooden desk is too heavy for me to carry upstairs alone.,"This wood desk is heavy, so it is hard to carry up to second floor by myself.",0,"This wood deck is heavy, so it is hard to carry it up to the second floor by myself.", 
83,この木の机は重いので私一人では二階まで運べない。,This wooden desk is too heavy for me to carry upstairs alone.,This wooden desk is so heavy that I can't bring it up to the second floor,101,This wooden desk is so heavy that I can't bring it up to the second floor, 
83,この木の机は重いので私一人では二階まで運べない。,This wooden desk is too heavy for me to carry upstairs alone.,I alone am not able to bring this table to 2nd floor because it is very heavy.,111,I alone am not able to bring this table to the 2nd floor because it is very heavy., 
83,この木の机は重いので私一人では二階まで運べない。,This wooden desk is too heavy for me to carry upstairs alone.,The desk of wood do not carry by sesond floor only me because it is heavy.,110,The desk of wood does not carry by the second floor only me because it is heavy., 
84,ヨーロッパ旅行中、どこの国に行っても多くの日本人旅行者に出会うのでうんざりしました。,"While traveling in Europe,I was disappointed that wherever I went, there were many Japanese tourists.",I had sad that met many japanese tourlisets during Eourope trip.,0,I had sad that met many Japanese tourists during the Europe trip., 
84,ヨーロッパ旅行中、どこの国に行っても多くの日本人旅行者に出会うのでうんざりしました。,"While traveling in Europe,I was disappointed that wherever I went, there were many Japanese tourists.","During my trip to Europe,I felt bored because I met Japanese wherever I went.",101,"During my trip to Europe, I felt bored because I met Japanese wherever I went.", 
84,ヨーロッパ旅行中、どこの国に行っても多くの日本人旅行者に出会うのでうんざりしました。,"While traveling in Europe,I was disappointed that wherever I went, there were many Japanese tourists.","I was dassapointed during my trip to Europe, because I met many Japanese tourists everywhere I visited.",11,I was disappointed during my trip to Europe because I met many Japanese tourists everywhere I visited., 
84,ヨーロッパ旅行中、どこの国に行っても多くの日本人旅行者に出会うのでうんざりしました。,"While traveling in Europe,I was disappointed that wherever I went, there were many Japanese tourists.","During my trip in Europe, I felt bored of seeing many tourists from Japan wherever countries I visited.",101,"During my trip to Europe, I felt bored of seeing many tourists from Japan wherever countries I visited.", 
84,ヨーロッパ旅行中、どこの国に行っても多くの日本人旅行者に出会うのでうんざりしました。,"While traveling in Europe,I was disappointed that wherever I went, there were many Japanese tourists.","During my trip to Europe,I was bored because I met many Japanese tourists whenever I go.",0,"During my trip to Europe, I was bored because I met many Japanese tourists whenever I go.", 
85,私がプレゼントしたイヤリングをして母が会社に行くのを見て、とてもうれしかった。,I was very happy when I saw my mother going to work wearing the earrings I had bought her.,I was very happy to see my mother go to the office wearing the earrings that I gave to her. ,111,I was very happy to see my mother go to the office wearing the earrings that I gave to her. , 
85,私がプレゼントしたイヤリングをして母が会社に行くのを見て、とてもうれしかった。,I was very happy when I saw my mother going to work wearing the earrings I had bought her.,I was happy to see my mother to go to the office with earring I presented.,10,I was happy to see my mother go to the office with the earring I presented., 
85,私がプレゼントしたイヤリングをして母が会社に行くのを見て、とてもうれしかった。,I was very happy when I saw my mother going to work wearing the earrings I had bought her.,I was happy to see my mother wearing the earings that I gave her when she went to work.,10,I was happy to see my mother wearing the earrings that I gave her when she went to work., 
85,私がプレゼントしたイヤリングをして母が会社に行くのを見て、とてもうれしかった。,I was very happy when I saw my mother going to work wearing the earrings I had bought her.,I was very happy to see a my mother wear I gave herearringsgo to work.,10,I was very happy to see my mother wear I gave her earrings to go to work., 
85,私がプレゼントしたイヤリングをして母が会社に行くのを見て、とてもうれしかった。,I was very happy when I saw my mother going to work wearing the earrings I had bought her.,I was very happy to see that mother putting ear rings which I presented went to the company.,111,I was very happy to see that mother putting earrings which I presented went to the company., 
86,学校は勉強だけを教えているところだと思うのは、学校の役割を理解していない証拠です。,"If you expect that schools only teach academic subjects, then this proves that you don't understand what schools are for.",It is no understand that schools upply for studys only.,0,It is not understood that schools supply for study only., 
86,学校は勉強だけを教えているところだと思うのは、学校の役割を理解していない証拠です。,"If you expect that schools only teach academic subjects, then this proves that you don't understand what schools are for.",That you think school is a place where we only studyis evidence that you don't understand the role of school.,110,That you think a school is a place where we only study is evidence that you don't understand the role of the school., 
86,学校は勉強だけを教えているところだと思うのは、学校の役割を理解していない証拠です。,"If you expect that schools only teach academic subjects, then this proves that you don't understand what schools are for.",To regard the schools as the places where they teach you only subjects will proof that you don't understand the roles of schools.,11,To regard the schools as the places where they teach you only subjects will prove that you don't understand the roles of schools., 
86,学校は勉強だけを教えているところだと思うのは、学校の役割を理解していない証拠です。,"If you expect that schools only teach academic subjects, then this proves that you don't understand what schools are for.",It is the proof of misunderstanding the role of the school to think only teaching the study in school.,0,It is proof of misunderstanding the role of the school to think only teaching the study in school., 
86,学校は勉強だけを教えているところだと思うのは、学校の役割を理解していない証拠です。,"If you expect that schools only teach academic subjects, then this proves that you don't understand what schools are for.",It is not proof that school teach only studying ,0,It is not proof that schools teach only studying , 
87,たいていの日本人は、大部分の時間を生きるために働いで過ごす。,Most Japanese people spend most of their time working to live.,Most of Japanese spend their time with work to live.,11,Most Japanese spend their time with work to live., 
87,たいていの日本人は、大部分の時間を生きるために働いで過ごす。,Most Japanese people spend most of their time working to live.,Most Jaopanese people spended most of their time working to live.,111,Most Japanese people spent most of their time working to live., 
87,たいていの日本人は、大部分の時間を生きるために働いで過ごす。,Most Japanese people spend most of their time working to live.,Most Japanese spend their large part of time to work to live.,111,Most Japanese spend a large part of their time working to live., 
87,たいていの日本人は、大部分の時間を生きるために働いで過ごす。,Most Japanese people spend most of their time working to live.,Most Japanese spend most of their time to work to live.,111,Most Japanese spend most of their time working to live., 
87,たいていの日本人は、大部分の時間を生きるために働いで過ごす。,Most Japanese people spend most of their time working to live.,"Most of Japanese,they cost a lot of time working to live.",11,"Most Japanese, cost a lot of time working to live.", 
88,日本人は、他人を傷つけないように自分の気持ちはできるだけ間接的に表現するのがふつうだ。,Japansse people usually express their feelings as indirectly as possible so that they won't offend others.,Japanese usually express their feelings as indirectly as possible so as not to hurt others.,111,Japanese usually express their feelings as indirectly as possible so as not to hurt others., 
88,日本人は、他人を傷つけないように自分の気持ちはできるだけ間接的に表現するのがふつうだ。,Japansse people usually express their feelings as indirectly as possible so that they won't offend others.,Japanese always express without immindiately not to indure otherperson.,111,Japanese always express without immediately not to insure another person., 
88,日本人は、他人を傷つけないように自分の気持ちはできるだけ間接的に表現するのがふつうだ。,Japansse people usually express their feelings as indirectly as possible so that they won't offend others.,Japanese generally try to express their feelings as indirectly as possible in order to not hurt others.,111,Japanese generally try to express their feelings as indirectly as possible in order to not hurt others., 
88,日本人は、他人を傷つけないように自分の気持ちはできるだけ間接的に表現するのがふつうだ。,Japansse people usually express their feelings as indirectly as possible so that they won't offend others.,it's normal for Japanese people to express their feelings indirectly for the purpose of not making others feel bad.,111,it's normal for Japanese people to express their feelings indirectly for the purpose of not making others feel bad., 
88,日本人は、他人を傷つけないように自分の気持ちはできるだけ間接的に表現するのがふつうだ。,Japansse people usually express their feelings as indirectly as possible so that they won't offend others.,Many Japanease express their feelings as indirectly as possible not to hurt others.,110,Many Japanese express their feelings as indirectly as possible not to hurt others., 
89,大気中のCO2の増加は、地球温暖化と密接な関連がある。,The increase in the amout of CO2 in the atomosphere is closely connected with global warming.,The increase in atmospheric CO2 is closely related to global warming.,111,The increase in atmospheric CO2 is closely related to global warming., 
89,大気中のCO2の増加は、地球温暖化と密接な関連がある。,The increase in the amout of CO2 in the atomosphere is closely connected with global warming.,Increase of CO2 is closely related with Earth hottering.,110,An increase in CO2 is closely related to Earth hottering., 
89,大気中のCO2の増加は、地球温暖化と密接な関連がある。,The increase in the amout of CO2 in the atomosphere is closely connected with global warming.,The increase of CO2 in the air is closely related in the global warming.,11,The increase of CO2 in the air is closely related to global warming., 
89,大気中のCO2の増加は、地球温暖化と密接な関連がある。,The increase in the amout of CO2 in the atomosphere is closely connected with global warming.,closely related to global warming ,0,closely related to global warming , 
89,大気中のCO2の増加は、地球温暖化と密接な関連がある。,The increase in the amout of CO2 in the atomosphere is closely connected with global warming.,The CO2 increasing in the air is colsely related to the warming up of the earth.,110,The CO2 increase in the air is closely related to the warming up of the earth., 
90,プロ野球はテレビで見るより球場で見た方が100倍面白い。,Professional baseball is far more exciting at a stadium than in TV.,It is very intersting 100 times to watch baseball studium than TV .,0,It is very interesting 100 times to watch a baseball stadium than TV., 
90,プロ野球はテレビで見るより球場で見た方が100倍面白い。,Professional baseball is far more exciting at a stadium than in TV.,It is 100 times more interesting to watch professional baseball game in a stadium than watching it on TV.,111,It is 100 times more interesting to watch a professional baseball game in a stadium than watching it on TV., 
90,プロ野球はテレビで見るより球場で見た方が100倍面白い。,Professional baseball is far more exciting at a stadium than in TV.,Watching baseball games in the excite you 100 times more than doing it on TV.,100,Watching baseball games excite you 100 times more than doing it on TV., 
90,プロ野球はテレビで見るより球場で見た方が100倍面白い。,Professional baseball is far more exciting at a stadium than in TV.,Pro baseballgame is 100 times more interesting to watch at the stadium than to watch it on TV.,111,The Pro baseball game is 100 times more interesting to watch at the stadium than to watch it on TV., 
90,プロ野球はテレビで見るより球場で見た方が100倍面白い。,Professional baseball is far more exciting at a stadium than in TV.,professinal baseball is watch a beseball stadium more 100 interest than watch TV.,10,professional baseball is watching a baseball stadium more 100 interest than watching TV., 
91,このバイクは、イギリスでは日本のおよそ二倍の値段です。,This motorbike is about twice as expensive in the U.K as in Japan.,This motorcycle is about twice as expensive in England as in Japan.,111,This motorcycle is about twice as expensive in England as in Japan., 
91,このバイクは、イギリスでは日本のおよそ二倍の値段です。,This motorbike is about twice as expensive in the U.K as in Japan.,"In England,this bike is twice as expensive as in Japan.",111,"In England, this bike is twice as expensive as in Japan.", 
91,このバイクは、イギリスでは日本のおよそ二倍の値段です。,This motorbike is about twice as expensive in the U.K as in Japan.,This motorcycle costs in UK approximately twice as expensive as buying in Japan.,111,This motorcycle cost in the UK is approximately twice as expensive as buying in Japan., 
91,このバイクは、イギリスでは日本のおよそ二倍の値段です。,This motorbike is about twice as expensive in the U.K as in Japan.,This price of this motorcycle is twice as much as it is in Japan.,0,The price of this motorcycle is twice as much as it is in Japan., 
91,このバイクは、イギリスでは日本のおよそ二倍の値段です。,This motorbike is about twice as expensive in the U.K as in Japan.,This bike is about twice as expensive in the UK as in Japan.,111,This bike is about twice as expensive in the UK as in Japan., 
92,本を読む量が減ったからといって、今の若者の知的欲求が少なくなったということにはならない。,"Just because young people today read less than they used to, it doesn't always follow that they are less eager to learn.","It is getting worse reading books, but it is no curious for young people.",0,"It is getting worse reading books, but it is not curious for young people.", 
92,本を読む量が減ったからといって、今の若者の知的欲求が少なくなったということにはならない。,"Just because young people today read less than they used to, it doesn't always follow that they are less eager to learn.","Even if the amount of reading books decreased, it couldn't prove that younger generation lost their wants towards wisdom.",111,"Even if the number of reading books decreased, it couldn't prove that the younger generation lost their wants towards wisdom.", 
92,本を読む量が減ったからといって、今の若者の知的欲求が少なくなったということにはならない。,"Just because young people today read less than they used to, it doesn't always follow that they are less eager to learn.",The less reading books young people doesn't mean they don't have less intellectual interests.,0,The less reading books young people doesn't mean they don't have less intellectual interests., 
92,本を読む量が減ったからといって、今の若者の知的欲求が少なくなったということにはならない。,"Just because young people today read less than they used to, it doesn't always follow that they are less eager to learn.",The decreased volume of reading the book is not linked to the decreased inteligent intend of current young people.,0,The decreased volume of reading the book is not linked to the decreased intelligent intent of current young people., 
92,本を読む量が減ったからといって、今の若者の知的欲求が少なくなったということにはならない。,"Just because young people today read less than they used to, it doesn't always follow that they are less eager to learn.",Latest younger people is not a little wanting of interigent because they read a few book,0,Latest younger people is not a little wanting of intelligent because they read a few books, 
93,率直に言って、私が昨日受けた入学試験は思ってたよりもはるかに難しい。,"Frankly speaking, the entrance exams I took yesterday were far more difficult than I had expected.",entrance examination I tried yesterday is more difficult that I thought .,0,The entrance examination I tried yesterday is more difficult than I thought., 
93,率直に言って、私が昨日受けた入学試験は思ってたよりもはるかに難しい。,"Frankly speaking, the entrance exams I took yesterday were far more difficult than I had expected.","Frankly speaking, the exam I took yesterday was much more difficult than T thought.",111,"Frankly speaking, the exam I took yesterday was much more difficult than T thought.", 
93,率直に言って、私が昨日受けた入学試験は思ってたよりもはるかに難しい。,"Frankly speaking, the entrance exams I took yesterday were far more difficult than I had expected.","To be frank,the entrance exam i took yesterday were far more difficult than I had thought.",11,"To be frank, the entrance exam I took yesterday was far more difficult than I had thought.", 
93,率直に言って、私が昨日受けた入学試験は思ってたよりもはるかに難しい。,"Frankly speaking, the entrance exams I took yesterday were far more difficult than I had expected.","Honestly,the etrance extam I took yesterday is much harder than I expected.",111,"Honestly, the entrance exam I took yesterday is much harder than I expected.", 
93,率直に言って、私が昨日受けた入学試験は思ってたよりもはるかに難しい。,"Frankly speaking, the entrance exams I took yesterday were far more difficult than I had expected.","Flankely speaking,It was more difficult than I think to do admission exam yesterday",10,"Frankly speaking, It was more difficult than I think to do the admission exam yesterday", 
94,世界には食料が有り余っている国もあれば、何万人もの子供が餓死している国もある。,"In some countries people have too much food, while in others tens of thousands of children are starving.","There is a country which has a lot of foods in the world.
94,世界には食料が有り余っている国もあれば、何万人もの子供が餓死している国もある。,On the other hands there is a country ten thousands of choldren die without any food. ",101,"There is a country which has a lot of foods in the world. On the other hand, there is a country ten thousands of children die without any food. ", 
94,世界には食料が有り余っている国もあれば、何万人もの子供が餓死している国もある。,"In some countries people have too much food, while in others tens of thousands of children are starving.","In some countries, there is a extra food, in others, tens of thousands of children suffer from starving and die.",11,"In some countries, there is extra food, in others, tens of thousands of children suffer from starving and die.", 
94,世界には食料が有り余っている国もあれば、何万人もの子供が餓死している国もある。,"In some countries people have too much food, while in others tens of thousands of children are starving.","Some countries have plenty of foods, and some countries have thousands of famine children to die.",11,"Some countries have plenty of food, and some countries have thousands of famine children to die.", 
94,世界には食料が有り余っている国もあれば、何万人もの子供が餓死している国もある。,"In some countries people have too much food, while in others tens of thousands of children are starving.","In the world, there is the country which has enough food, on the other hand, there is the country where several ten thousand children died by poor food.",11,"In the world, there is the country that has enough food, on the other hand, there is the country where several ten thousand children died from poor food.", 
94,世界には食料が有り余っている国もあれば、何万人もの子供が餓死している国もある。,"In some countries people have too much food, while in others tens of thousands of children are starving.","All over the world,a lot of food is existing countries but million of children is dying countries.",0,"All over the world, a lot of food is existing countries but millions of children are dying countries.",
95,いくら運動しても、カロリーを計算していないと減量は無理だよ。,"However much exercise you get, you won't lose weight unless you count your calories.","You can`t be diet,if you count collury.",0,You can`t be dieted if you count color., 
95,いくら運動しても、カロリーを計算していないと減量は無理だよ。,"However much exercise you get, you won't lose weight unless you count your calories.","As long as you don't caliculate the colorie of what you eat, workout doesn't work out for your diet.",0,"As long as you don't calculate the calories of what you eat, a workout doesn't work out for your diet.", 
95,いくら運動しても、カロリーを計算していないと減量は無理だよ。,"However much exercise you get, you won't lose weight unless you count your calories.","How much you exercise, it doesn't work unless you calculate calories you take. ",1,"How much you exercise, doesn't work unless you calculate the calories you take. ", 
95,いくら運動しても、カロリーを計算していないと減量は無理だよ。,"However much exercise you get, you won't lose weight unless you count your calories.","No matter how much you do exercise, you can't lose weight unless you calculate calories.",111,"No matter how much you do exercise, you can't lose weight unless you calculate calories.", 
95,いくら運動しても、カロリーを計算していないと減量は無理だよ。,"However much exercise you get, you won't lose weight unless you count your calories.","to exersise,you cannot decline weight ,so you calculate caloly.",0,"to exercise, you cannot decline weight, so you calculate calmly.", 
96,日本人の観光客の中には、非常識にも多額の現金をズボンの後ろのポケットに入れて持ち歩く者がいる。,Some Japanese tourists lack common sense and carry a lot of cash in their backpockets.,Some people in japanese tourist go out with a lot of money in their pocket of pants . ,0,Some people in Japanese tourists go out with a lot of money in their pockets of pants. , 
96,日本人の観光客の中には、非常識にも多額の現金をズボンの後ろのポケットに入れて持ち歩く者がいる。,Some Japanese tourists lack common sense and carry a lot of cash in their backpockets.,There are Japanese tourists don't have common sense putting their wallets with bunch of money in their backpocket oftheir trousers.,11,There are Japanese tourists who don't have common sense putting their wallets with a bunch of money in the back pocket of their trousers., 
96,日本人の観光客の中には、非常識にも多額の現金をズボンの後ろのポケットに入れて持ち歩く者がいる。,Some Japanese tourists lack common sense and carry a lot of cash in their backpockets.,Some Japanese tourists have much cash in the back pockets of their trousers carelessly.,0,Some Japanese tourists have much cash in the back pockets of their trousers carelessly., 
96,日本人の観光客の中には、非常識にも多額の現金をズボンの後ろのポケットに入れて持ち歩く者がいる。,Some Japanese tourists lack common sense and carry a lot of cash in their backpockets.,It is out of common sense that someone in Japanese visitors bring much money in the behind poket of their slacs.,0,It is out of common sense that someone in Japanese visitors brings much money in the behind pocket of their slacks., 
96,日本人の観光客の中には、非常識にも多額の現金をズボンの後ろのポケットに入れて持ち歩く者がいる。,Some Japanese tourists lack common sense and carry a lot of cash in their backpockets.,Japanese tourists are walk to having a lot of money in their pocket.,0,Japanese tourists walk to having a lot of money in their pocket., 
97,健康を維持する秘訣は、バランスのとれた食事をし定期的に運動することです。,"In order to stay healthy, you should have a balanced diet and get regular exercise.",It is keeping health that having good meals and taking exasise useally.,0,It is keeping healthy that having good meals and taking exercise usually., 
97,健康を維持する秘訣は、バランスのとれた食事をし定期的に運動することです。,"In order to stay healthy, you should have a balanced diet and get regular exercise.",The secrets to keep health is eating good balanced food and exercising periodically. ,11,The secrets to keeping healthy are eating well-balanced food and exercising periodically. , 
97,健康を維持する秘訣は、バランスのとれた食事をし定期的に運動することです。,"In order to stay healthy, you should have a balanced diet and get regular exercise.",The key point to stay healty is to eat a balanced meal and exercise regularly.,11,The key point to staying healthy is to eat a balanced meal and exercise regularly., 
97,健康を維持する秘訣は、バランスのとれた食事をし定期的に運動することです。,"In order to stay healthy, you should have a balanced diet and get regular exercise.","The secret to keeping healthy,to eat balanced diet and to exercise regularly. ",11,The secret to keeping healthy is to eat a balanced diet and to exercise regularly. , 
97,健康を維持する秘訣は、バランスのとれた食事をし定期的に運動することです。,"In order to stay healthy, you should have a balanced diet and get regular exercise.",The key to keeping healthy is to eat a balanced meal and exercise regularly.,111,The key to keeping healthy is to eat a balanced meal and exercise regularly., 
98,外国に行って初めて、日本の大都市のネオンの多さに気づく。,It is not until you go abroad that you realize how many neon lighs there are in big Japanese cities.,I was surpraise that japan`s city has many neon even gone to abroad.,0,I was surprised that japan`s city has much neon even gone abroad., 
98,外国に行って初めて、日本の大都市のネオンの多さに気づく。,It is not until you go abroad that you realize how many neon lighs there are in big Japanese cities.,It's only when you go abroad that you realize the big cities of Japan have many illumination.,0,It's only when you go abroad that you realize the big cities of Japan have many illuminations., 
98,外国に行って初めて、日本の大都市のネオンの多さに気づく。,It is not until you go abroad that you realize how many neon lighs there are in big Japanese cities.,We hardly notice that there are many neon signs in Japanese large city areas before going to foreign countries.,111,We hardly notice that there are many neon signs in Japanese large city areas before going to foreign countries., 
98,外国に行って初めて、日本の大都市のネオンの多さに気づく。,It is not until you go abroad that you realize how many neon lighs there are in big Japanese cities.,"For the first time when I go abroad, I notice that the big cities of Japan have many neon lights.",111,"For the first time when I go abroad, I notice that the big cities of Japan have many neon lights.", 
98,外国に行って初めて、日本の大都市のネオンの多さに気づく。,It is not until you go abroad that you realize how many neon lighs there are in big Japanese cities.,"To first go abroad,it notice a lot of neon primary city of japan.",11,"To first go abroad, it notices a lot of neon primary city of japan.", 
99,英語を話せさえすれば国際人になれると勘違いしている日本人が多いのは残念だ。,It is a pity that many Japanese people mistakenly believe that they have only to speak English to be internationally-minded.,I am worrid that could be speccilly even japanese people could speak English.,0,I am worried that could be especially even Japanese people could speak English., 
99,英語を話せさえすれば国際人になれると勘違いしている日本人が多いのは残念だ。,It is a pity that many Japanese people mistakenly believe that they have only to speak English to be internationally-minded.,It's a pity that many Japanese misunderstand that they can become international as long as they can speak English.,111,It's a pity that many Japanese misunderstand that they can become international as long as they can speak English., 
99,英語を話せさえすれば国際人になれると勘違いしている日本人が多いのは残念だ。,It is a pity that many Japanese people mistakenly believe that they have only to speak English to be internationally-minded.,"It is too bad that many Japanese people think that if they can speak English, they can become an international person.",11,"It is too bad that many Japanese people think that if they can speak English, they can become international people.", 
99,英語を話せさえすれば国際人になれると勘違いしている日本人が多いのは残念だ。,It is a pity that many Japanese people mistakenly believe that they have only to speak English to be internationally-minded.,"Many Japanese peple misunderstand that if only they speak English, they can be seen as international figure.",111,"Many Japanese people misunderstand that if only they speak English, they can be seen as an international figure.", 
99,英語を話せさえすれば国際人になれると勘違いしている日本人が多いのは残念だ。,It is a pity that many Japanese people mistakenly believe that they have only to speak English to be internationally-minded.,"There are many Japanease people who misunderstand that they become international people, only if they are able to speak English.",111,"There are many Japanese people who misunderstand that they become international people, only if they are able to speak English.", 
100,日本の若者の10人のうち7人は、まったく無宗教だと言われる。,It is said that seven out of ten young Japanse people don't believe in religion.,It say that no relligion for seven of ten for young people.,100,It says that no religion for seven of ten young people., 
100,日本の若者の10人のうち7人は、まったく無宗教だと言われる。,It is said that seven out of ten young Japanse people don't believe in religion.,It is said that 7 our of 10 young people from Japan don't have religion.,10,It is said that 7 out of 10 young people from Japan don't have religion., 
100,日本の若者の10人のうち7人は、まったく無宗教だと言われる。,It is said that seven out of ten young Japanse people don't believe in religion.,It is said that 7 young people in 10 totally don't have religious beliefs.,111,It is said that 7 young people in 10 totally don't have religious beliefs., 
100,日本の若者の10人のうち7人は、まったく無宗教だと言われる。,It is said that seven out of ten young Japanse people don't believe in religion.,It is said that seven in ten Japanese young people is non-religious.,11,It is said that seven in ten Japanese young people are non-religious., 
100,日本の若者の10人のうち7人は、まったく無宗教だと言われる。,It is said that seven out of ten young Japanse people don't believe in religion.,it is said that 70 persents of younger Japanese are no ,0,it is said that 70 percent of younger Japanese are no , 
,,,,,, 
,,,,,, 
,,,,,, 
,,,,,, 
,,,,,, 
,,,,,,
